TUMOURICDSITE3CODE,OPCSRESECTIONCODE
NON-KC_EMPD,S359
NON-KC_EMPD,S361
NON-KC_EMPD,S362
NON-KC_EMPD,S363
NON-KC_EMPD,S364
NON-KC_EMPD,S365
NON-KC_EMPD,S366
NON-KC_EMPD,S368
NON-KC_EMPD,S369
NON-KC_EMPD,S371
NON-KC_EMPD,S372
NON-KC_EMPD,S373
NON-KC_EMPD,S374
NON-KC_EMPD,S378
NON-KC_EMPD,S379
NON-KC_EMPD,S391
NON-KC_EMPD,S392
NON-KC_EMPD,S398
NON-KC_EMPD,S399
NON-KC_EMPD,S641
NON-KC_EMPD,T013
NON-KC_EMPD,T313
NON-KC_EMPD,T851
NON-KC_EMPD,T852
NON-KC_EMPD,T853
NON-KC_EMPD,T854
NON-KC_EMPD,T855
NON-KC_EMPD,T856
NON-KC_EMPD,T858
NON-KC_EMPD,T859
NON-KC_EMPD,T911
NON-KC_EMPD,T962
NON-KC_EMPD,X071
NON-KC_EMPD,X072
NON-KC_EMPD,X073
NON-KC_EMPD,X074
NON-KC_EMPD,X075
NON-KC_EMPD,X078
NON-KC_EMPD,X079
NON-KC_EMPD,X081
NON-KC_EMPD,X082
NON-KC_EMPD,X083
NON-KC_EMPD,X084
NON-KC_EMPD,X088
NON-KC_EMPD,X089
NON-KC_EMPD,X091
NON-KC_EMPD,X092
NON-KC_EMPD,X093
NON-KC_EMPD,X094
NON-KC_EMPD,X095
NON-KC_EMPD,X098
NON-KC_EMPD,X099
NON-KC_EMPD,X101
NON-KC_EMPD,X102
NON-KC_EMPD,X103
NON-KC_EMPD,X104
NON-KC_EMPD,X108
NON-KC_EMPD,X109
NON-KC_EMPD,X111
NON-KC_EMPD,X112
NON-KC_EMPD,X118
NON-KC_EMPD,X119
NON-KC_EMPD,X121
NON-KC_EMPD,X122
NON-KC_EMPD,X123
NON-KC_EMPD,X124
NON-KC_EMPD,X125
NON-KC_EMPD,X128
NON-KC_EMPD,X129
NON-KC_EMPD,Y551
NON-KC_EMPD,Y552
NON-KC_EMPD,Y553
NON-KC_EMPD,Y554
NON-KC_EMPD,Y555
NON-KC_EMPD,Y556
NON-KC_EMPD,Y558
NON-KC_EMPD,Y559
NON-KC_EMPD,Y561
NON-KC_EMPD,Y562
NON-KC_EMPD,Y563
NON-KC_EMPD,Y564
NON-KC_EMPD,Y568
NON-KC_EMPD,Y569
NON-KC_EMPD,Y571
NON-KC_EMPD,Y572
NON-KC_EMPD,Y573
NON-KC_EMPD,Y574
NON-KC_EMPD,Y575
NON-KC_EMPD,Y576
NON-KC_EMPD,Y578
NON-KC_EMPD,Y579
NON-KC_EMPD,Y581
NON-KC_EMPD,Y588
NON-KC_EMPD,Y589
NON-KC_EMPD,Y591
NON-KC_EMPD,Y592
NON-KC_EMPD,Y593
NON-KC_EMPD,Y594
NON-KC_EMPD,Y595
NON-KC_EMPD,Y596
NON-KC_EMPD,Y598
NON-KC_EMPD,Y599
NON-KC_EMPD,Y601
NON-KC_EMPD,Y602
NON-KC_EMPD,Y604
NON-KC_EMPD,Y608
NON-KC_EMPD,Y609
NON-KC_EMPD,Y611
NON-KC_EMPD,Y612
NON-KC_EMPD,Y613
NON-KC_EMPD,Y614
NON-KC_EMPD,Y615
NON-KC_EMPD,Y618
NON-KC_EMPD,Y619
NON-KC_EMPD,Y621
NON-KC_EMPD,Y622
NON-KC_EMPD,Y623
NON-KC_EMPD,Y628
NON-KC_EMPD,Y629
NON-KC_EMPD,Y671
NON-KC_EMPD,Y672
NON-KC_EMPD,Y678
NON-KC_EMPD,Y679
NON-KC_EMPD,Y692
NON-KC_MELANOMA,B279
NON-KC_MELANOMA,B283
NON-KC_MELANOMA,B284
NON-KC_MELANOMA,C011
NON-KC_MELANOMA,C012
NON-KC_MELANOMA,C013
NON-KC_MELANOMA,C018
NON-KC_MELANOMA,C019
NON-KC_MELANOMA,C021
NON-KC_MELANOMA,C022
NON-KC_MELANOMA,C028
NON-KC_MELANOMA,C029
NON-KC_MELANOMA,C101
NON-KC_MELANOMA,C102
NON-KC_MELANOMA,C103
NON-KC_MELANOMA,C111
NON-KC_MELANOMA,C115
NON-KC_MELANOMA,C121
NON-KC_MELANOMA,C126
NON-KC_MELANOMA,C141
NON-KC_MELANOMA,C142
NON-KC_MELANOMA,C143
NON-KC_MELANOMA,C144
NON-KC_MELANOMA,C145
NON-KC_MELANOMA,C148
NON-KC_MELANOMA,C149
NON-KC_MELANOMA,C162
NON-KC_MELANOMA,C164
NON-KC_MELANOMA,C168
NON-KC_MELANOMA,C178
NON-KC_MELANOMA,C179
NON-KC_MELANOMA,D011
NON-KC_MELANOMA,D012
NON-KC_MELANOMA,D013
NON-KC_MELANOMA,D018
NON-KC_MELANOMA,D019
NON-KC_MELANOMA,D021
NON-KC_MELANOMA,D028
NON-KC_MELANOMA,D031
NON-KC_MELANOMA,D032
NON-KC_MELANOMA,D063
NON-KC_MELANOMA,D064
NON-KC_MELANOMA,D065
NON-KC_MELANOMA,D191
NON-KC_MELANOMA,E011
NON-KC_MELANOMA,E018
NON-KC_MELANOMA,E019
NON-KC_MELANOMA,E021
NON-KC_MELANOMA,E022
NON-KC_MELANOMA,E023
NON-KC_MELANOMA,E024
NON-KC_MELANOMA,E025
NON-KC_MELANOMA,E026
NON-KC_MELANOMA,E027
NON-KC_MELANOMA,E028
NON-KC_MELANOMA,E029
NON-KC_MELANOMA,E032
NON-KC_MELANOMA,E037
NON-KC_MELANOMA,E091
NON-KC_MELANOMA,E097
NON-KC_MELANOMA,E661
NON-KC_MELANOMA,F011
NON-KC_MELANOMA,F018
NON-KC_MELANOMA,F019
NON-KC_MELANOMA,F021
NON-KC_MELANOMA,F029
NON-KC_MELANOMA,F041
NON-KC_MELANOMA,F042
NON-KC_MELANOMA,F048
NON-KC_MELANOMA,F049
NON-KC_MELANOMA,F052
NON-KC_MELANOMA,F382
NON-KC_MELANOMA,F402
NON-KC_MELANOMA,F441
NON-KC_MELANOMA,F442
NON-KC_MELANOMA,F443
NON-KC_MELANOMA,F444
NON-KC_MELANOMA,F445
NON-KC_MELANOMA,F448
NON-KC_MELANOMA,F449
NON-KC_MELANOMA,F451
NON-KC_MELANOMA,F452
NON-KC_MELANOMA,N011
NON-KC_MELANOMA,N012
NON-KC_MELANOMA,N036
NON-KC_MELANOMA,N052
NON-KC_MELANOMA,N063
NON-KC_MELANOMA,N241
NON-KC_MELANOMA,N243
NON-KC_MELANOMA,N261
NON-KC_MELANOMA,N262
NON-KC_MELANOMA,N268
NON-KC_MELANOMA,N269
NON-KC_MELANOMA,N271
NON-KC_MELANOMA,N287
NON-KC_MELANOMA,N303
NON-KC_MELANOMA,P011
NON-KC_MELANOMA,P031
NON-KC_MELANOMA,P033
NON-KC_MELANOMA,P051
NON-KC_MELANOMA,P052
NON-KC_MELANOMA,P054
NON-KC_MELANOMA,P058
NON-KC_MELANOMA,P059
NON-KC_MELANOMA,P065
NON-KC_MELANOMA,P071
NON-KC_MELANOMA,P078
NON-KC_MELANOMA,P079
NON-KC_MELANOMA,P111
NON-KC_MELANOMA,P137
NON-KC_MELANOMA,P151
NON-KC_MELANOMA,P152
NON-KC_MELANOMA,P201
NON-KC_MELANOMA,S018
NON-KC_MELANOMA,S019
NON-KC_MELANOMA,S028
NON-KC_MELANOMA,S029
NON-KC_MELANOMA,S038
NON-KC_MELANOMA,S039
NON-KC_MELANOMA,S041
NON-KC_MELANOMA,S042
NON-KC_MELANOMA,S043
NON-KC_MELANOMA,S048
NON-KC_MELANOMA,S049
NON-KC_MELANOMA,S051
NON-KC_MELANOMA,S052
NON-KC_MELANOMA,S053
NON-KC_MELANOMA,S054
NON-KC_MELANOMA,S055
NON-KC_MELANOMA,S058
NON-KC_MELANOMA,S059
NON-KC_MELANOMA,S063
NON-KC_MELANOMA,S064
NON-KC_MELANOMA,S065
NON-KC_MELANOMA,S066
NON-KC_MELANOMA,S067
NON-KC_MELANOMA,S068
NON-KC_MELANOMA,S069
NON-KC_MELANOMA,S171
NON-KC_MELANOMA,S172
NON-KC_MELANOMA,S173
NON-KC_MELANOMA,S174
NON-KC_MELANOMA,S175
NON-KC_MELANOMA,S178
NON-KC_MELANOMA,S179
NON-KC_MELANOMA,S181
NON-KC_MELANOMA,S182
NON-KC_MELANOMA,S183
NON-KC_MELANOMA,S184
NON-KC_MELANOMA,S185
NON-KC_MELANOMA,S188
NON-KC_MELANOMA,S189
NON-KC_MELANOMA,S191
NON-KC_MELANOMA,S192
NON-KC_MELANOMA,S198
NON-KC_MELANOMA,S199
NON-KC_MELANOMA,S201
NON-KC_MELANOMA,S202
NON-KC_MELANOMA,S203
NON-KC_MELANOMA,S204
NON-KC_MELANOMA,S205
NON-KC_MELANOMA,S206
NON-KC_MELANOMA,S207
NON-KC_MELANOMA,S208
NON-KC_MELANOMA,S209
NON-KC_MELANOMA,S211
NON-KC_MELANOMA,S212
NON-KC_MELANOMA,S213
NON-KC_MELANOMA,S214
NON-KC_MELANOMA,S218
NON-KC_MELANOMA,S219
NON-KC_MELANOMA,S221
NON-KC_MELANOMA,S222
NON-KC_MELANOMA,S223
NON-KC_MELANOMA,S224
NON-KC_MELANOMA,S228
NON-KC_MELANOMA,S229
NON-KC_MELANOMA,S231
NON-KC_MELANOMA,S232
NON-KC_MELANOMA,S233
NON-KC_MELANOMA,S234
NON-KC_MELANOMA,S238
NON-KC_MELANOMA,S239
NON-KC_MELANOMA,S241
NON-KC_MELANOMA,S242
NON-KC_MELANOMA,S243
NON-KC_MELANOMA,S248
NON-KC_MELANOMA,S249
NON-KC_MELANOMA,S251
NON-KC_MELANOMA,S252
NON-KC_MELANOMA,S253
NON-KC_MELANOMA,S258
NON-KC_MELANOMA,S259
NON-KC_MELANOMA,S261
NON-KC_MELANOMA,S262
NON-KC_MELANOMA,S263
NON-KC_MELANOMA,S264
NON-KC_MELANOMA,S265
NON-KC_MELANOMA,S268
NON-KC_MELANOMA,S269
NON-KC_MELANOMA,S271
NON-KC_MELANOMA,S272
NON-KC_MELANOMA,S273
NON-KC_MELANOMA,S274
NON-KC_MELANOMA,S275
NON-KC_MELANOMA,S278
NON-KC_MELANOMA,S279
NON-KC_MELANOMA,S291
NON-KC_MELANOMA,S292
NON-KC_MELANOMA,S293
NON-KC_MELANOMA,S294
NON-KC_MELANOMA,S295
NON-KC_MELANOMA,S298
NON-KC_MELANOMA,S299
NON-KC_MELANOMA,S302
NON-KC_MELANOMA,S304
NON-KC_MELANOMA,S314
NON-KC_MELANOMA,S321
NON-KC_MELANOMA,S322
NON-KC_MELANOMA,S323
NON-KC_MELANOMA,S324
NON-KC_MELANOMA,S325
NON-KC_MELANOMA,S328
NON-KC_MELANOMA,S329
NON-KC_MELANOMA,S338
NON-KC_MELANOMA,S339
NON-KC_MELANOMA,S341
NON-KC_MELANOMA,S348
NON-KC_MELANOMA,S349
NON-KC_MELANOMA,S351
NON-KC_MELANOMA,S352
NON-KC_MELANOMA,S353
NON-KC_MELANOMA,S358
NON-KC_MELANOMA,S359
NON-KC_MELANOMA,S361
NON-KC_MELANOMA,S362
NON-KC_MELANOMA,S363
NON-KC_MELANOMA,S364
NON-KC_MELANOMA,S365
NON-KC_MELANOMA,S366
NON-KC_MELANOMA,S368
NON-KC_MELANOMA,S369
NON-KC_MELANOMA,S371
NON-KC_MELANOMA,S372
NON-KC_MELANOMA,S373
NON-KC_MELANOMA,S374
NON-KC_MELANOMA,S378
NON-KC_MELANOMA,S379
NON-KC_MELANOMA,S391
NON-KC_MELANOMA,S392
NON-KC_MELANOMA,S398
NON-KC_MELANOMA,S399
NON-KC_MELANOMA,S641
NON-KC_MELANOMA,T013
NON-KC_MELANOMA,T313
NON-KC_MELANOMA,T851
NON-KC_MELANOMA,T852
NON-KC_MELANOMA,T853
NON-KC_MELANOMA,T854
NON-KC_MELANOMA,T855
NON-KC_MELANOMA,T856
NON-KC_MELANOMA,T858
NON-KC_MELANOMA,T859
NON-KC_MELANOMA,T911
NON-KC_MELANOMA,T962
NON-KC_MELANOMA,X071
NON-KC_MELANOMA,X072
NON-KC_MELANOMA,X073
NON-KC_MELANOMA,X074
NON-KC_MELANOMA,X075
NON-KC_MELANOMA,X078
NON-KC_MELANOMA,X079
NON-KC_MELANOMA,X081
NON-KC_MELANOMA,X082
NON-KC_MELANOMA,X083
NON-KC_MELANOMA,X084
NON-KC_MELANOMA,X088
NON-KC_MELANOMA,X089
NON-KC_MELANOMA,X091
NON-KC_MELANOMA,X092
NON-KC_MELANOMA,X093
NON-KC_MELANOMA,X094
NON-KC_MELANOMA,X095
NON-KC_MELANOMA,X098
NON-KC_MELANOMA,X099
NON-KC_MELANOMA,X101
NON-KC_MELANOMA,X102
NON-KC_MELANOMA,X103
NON-KC_MELANOMA,X104
NON-KC_MELANOMA,X108
NON-KC_MELANOMA,X109
NON-KC_MELANOMA,X111
NON-KC_MELANOMA,X112
NON-KC_MELANOMA,X118
NON-KC_MELANOMA,X119
NON-KC_MELANOMA,X121
NON-KC_MELANOMA,X122
NON-KC_MELANOMA,X123
NON-KC_MELANOMA,X124
NON-KC_MELANOMA,X125
NON-KC_MELANOMA,X128
NON-KC_MELANOMA,X129
NON-KC_MELANOMA,Y551
NON-KC_MELANOMA,Y552
NON-KC_MELANOMA,Y553
NON-KC_MELANOMA,Y554
NON-KC_MELANOMA,Y555
NON-KC_MELANOMA,Y556
NON-KC_MELANOMA,Y558
NON-KC_MELANOMA,Y559
NON-KC_MELANOMA,Y561
NON-KC_MELANOMA,Y562
NON-KC_MELANOMA,Y563
NON-KC_MELANOMA,Y564
NON-KC_MELANOMA,Y568
NON-KC_MELANOMA,Y569
NON-KC_MELANOMA,Y571
NON-KC_MELANOMA,Y572
NON-KC_MELANOMA,Y573
NON-KC_MELANOMA,Y574
NON-KC_MELANOMA,Y575
NON-KC_MELANOMA,Y576
NON-KC_MELANOMA,Y578
NON-KC_MELANOMA,Y579
NON-KC_MELANOMA,Y581
NON-KC_MELANOMA,Y588
NON-KC_MELANOMA,Y589
NON-KC_MELANOMA,Y591
NON-KC_MELANOMA,Y592
NON-KC_MELANOMA,Y593
NON-KC_MELANOMA,Y594
NON-KC_MELANOMA,Y595
NON-KC_MELANOMA,Y596
NON-KC_MELANOMA,Y598
NON-KC_MELANOMA,Y599
NON-KC_MELANOMA,Y601
NON-KC_MELANOMA,Y602
NON-KC_MELANOMA,Y604
NON-KC_MELANOMA,Y608
NON-KC_MELANOMA,Y609
NON-KC_MELANOMA,Y611
NON-KC_MELANOMA,Y612
NON-KC_MELANOMA,Y613
NON-KC_MELANOMA,Y614
NON-KC_MELANOMA,Y615
NON-KC_MELANOMA,Y618
NON-KC_MELANOMA,Y619
NON-KC_MELANOMA,Y621
NON-KC_MELANOMA,Y622
NON-KC_MELANOMA,Y623
NON-KC_MELANOMA,Y628
NON-KC_MELANOMA,Y629
NON-KC_MELANOMA,Y671
NON-KC_MELANOMA,Y672
NON-KC_MELANOMA,Y678
NON-KC_MELANOMA,Y679
NON-KC_MELANOMA,Y692
NON-KC_MELANOMA_INSITU,B279
NON-KC_MELANOMA_INSITU,B283
NON-KC_MELANOMA_INSITU,B284
NON-KC_MELANOMA_INSITU,C011
NON-KC_MELANOMA_INSITU,C012
NON-KC_MELANOMA_INSITU,C013
NON-KC_MELANOMA_INSITU,C018
NON-KC_MELANOMA_INSITU,C019
NON-KC_MELANOMA_INSITU,C021
NON-KC_MELANOMA_INSITU,C022
NON-KC_MELANOMA_INSITU,C028
NON-KC_MELANOMA_INSITU,C029
NON-KC_MELANOMA_INSITU,C101
NON-KC_MELANOMA_INSITU,C102
NON-KC_MELANOMA_INSITU,C103
NON-KC_MELANOMA_INSITU,C111
NON-KC_MELANOMA_INSITU,C115
NON-KC_MELANOMA_INSITU,C121
NON-KC_MELANOMA_INSITU,C126
NON-KC_MELANOMA_INSITU,C141
NON-KC_MELANOMA_INSITU,C142
NON-KC_MELANOMA_INSITU,C143
NON-KC_MELANOMA_INSITU,C144
NON-KC_MELANOMA_INSITU,C145
NON-KC_MELANOMA_INSITU,C148
NON-KC_MELANOMA_INSITU,C149
NON-KC_MELANOMA_INSITU,C162
NON-KC_MELANOMA_INSITU,C164
NON-KC_MELANOMA_INSITU,C168
NON-KC_MELANOMA_INSITU,C178
NON-KC_MELANOMA_INSITU,C179
NON-KC_MELANOMA_INSITU,D011
NON-KC_MELANOMA_INSITU,D012
NON-KC_MELANOMA_INSITU,D013
NON-KC_MELANOMA_INSITU,D018
NON-KC_MELANOMA_INSITU,D019
NON-KC_MELANOMA_INSITU,D021
NON-KC_MELANOMA_INSITU,D028
NON-KC_MELANOMA_INSITU,D031
NON-KC_MELANOMA_INSITU,D032
NON-KC_MELANOMA_INSITU,D063
NON-KC_MELANOMA_INSITU,D064
NON-KC_MELANOMA_INSITU,D065
NON-KC_MELANOMA_INSITU,D191
NON-KC_MELANOMA_INSITU,E011
NON-KC_MELANOMA_INSITU,E018
NON-KC_MELANOMA_INSITU,E019
NON-KC_MELANOMA_INSITU,E021
NON-KC_MELANOMA_INSITU,E022
NON-KC_MELANOMA_INSITU,E023
NON-KC_MELANOMA_INSITU,E024
NON-KC_MELANOMA_INSITU,E025
NON-KC_MELANOMA_INSITU,E026
NON-KC_MELANOMA_INSITU,E027
NON-KC_MELANOMA_INSITU,E028
NON-KC_MELANOMA_INSITU,E029
NON-KC_MELANOMA_INSITU,E032
NON-KC_MELANOMA_INSITU,E037
NON-KC_MELANOMA_INSITU,E091
NON-KC_MELANOMA_INSITU,E097
NON-KC_MELANOMA_INSITU,E661
NON-KC_MELANOMA_INSITU,F011
NON-KC_MELANOMA_INSITU,F018
NON-KC_MELANOMA_INSITU,F019
NON-KC_MELANOMA_INSITU,F021
NON-KC_MELANOMA_INSITU,F029
NON-KC_MELANOMA_INSITU,F041
NON-KC_MELANOMA_INSITU,F042
NON-KC_MELANOMA_INSITU,F048
NON-KC_MELANOMA_INSITU,F049
NON-KC_MELANOMA_INSITU,F052
NON-KC_MELANOMA_INSITU,F382
NON-KC_MELANOMA_INSITU,F402
NON-KC_MELANOMA_INSITU,F441
NON-KC_MELANOMA_INSITU,F442
NON-KC_MELANOMA_INSITU,F443
NON-KC_MELANOMA_INSITU,F444
NON-KC_MELANOMA_INSITU,F445
NON-KC_MELANOMA_INSITU,F448
NON-KC_MELANOMA_INSITU,F449
NON-KC_MELANOMA_INSITU,F451
NON-KC_MELANOMA_INSITU,F452
NON-KC_MELANOMA_INSITU,N011
NON-KC_MELANOMA_INSITU,N012
NON-KC_MELANOMA_INSITU,N036
NON-KC_MELANOMA_INSITU,N052
NON-KC_MELANOMA_INSITU,N063
NON-KC_MELANOMA_INSITU,N241
NON-KC_MELANOMA_INSITU,N243
NON-KC_MELANOMA_INSITU,N261
NON-KC_MELANOMA_INSITU,N262
NON-KC_MELANOMA_INSITU,N268
NON-KC_MELANOMA_INSITU,N269
NON-KC_MELANOMA_INSITU,N271
NON-KC_MELANOMA_INSITU,N287
NON-KC_MELANOMA_INSITU,N303
NON-KC_MELANOMA_INSITU,P011
NON-KC_MELANOMA_INSITU,P031
NON-KC_MELANOMA_INSITU,P033
NON-KC_MELANOMA_INSITU,P051
NON-KC_MELANOMA_INSITU,P052
NON-KC_MELANOMA_INSITU,P054
NON-KC_MELANOMA_INSITU,P058
NON-KC_MELANOMA_INSITU,P059
NON-KC_MELANOMA_INSITU,P065
NON-KC_MELANOMA_INSITU,P071
NON-KC_MELANOMA_INSITU,P078
NON-KC_MELANOMA_INSITU,P079
NON-KC_MELANOMA_INSITU,P111
NON-KC_MELANOMA_INSITU,P137
NON-KC_MELANOMA_INSITU,P151
NON-KC_MELANOMA_INSITU,P152
NON-KC_MELANOMA_INSITU,P201
NON-KC_MELANOMA_INSITU,S018
NON-KC_MELANOMA_INSITU,S019
NON-KC_MELANOMA_INSITU,S028
NON-KC_MELANOMA_INSITU,S029
NON-KC_MELANOMA_INSITU,S038
NON-KC_MELANOMA_INSITU,S039
NON-KC_MELANOMA_INSITU,S041
NON-KC_MELANOMA_INSITU,S042
NON-KC_MELANOMA_INSITU,S043
NON-KC_MELANOMA_INSITU,S048
NON-KC_MELANOMA_INSITU,S049
NON-KC_MELANOMA_INSITU,S051
NON-KC_MELANOMA_INSITU,S052
NON-KC_MELANOMA_INSITU,S053
NON-KC_MELANOMA_INSITU,S054
NON-KC_MELANOMA_INSITU,S055
NON-KC_MELANOMA_INSITU,S058
NON-KC_MELANOMA_INSITU,S059
NON-KC_MELANOMA_INSITU,S063
NON-KC_MELANOMA_INSITU,S064
NON-KC_MELANOMA_INSITU,S065
NON-KC_MELANOMA_INSITU,S066
NON-KC_MELANOMA_INSITU,S067
NON-KC_MELANOMA_INSITU,S068
NON-KC_MELANOMA_INSITU,S069
NON-KC_MELANOMA_INSITU,S171
NON-KC_MELANOMA_INSITU,S172
NON-KC_MELANOMA_INSITU,S173
NON-KC_MELANOMA_INSITU,S174
NON-KC_MELANOMA_INSITU,S175
NON-KC_MELANOMA_INSITU,S178
NON-KC_MELANOMA_INSITU,S179
NON-KC_MELANOMA_INSITU,S181
NON-KC_MELANOMA_INSITU,S182
NON-KC_MELANOMA_INSITU,S183
NON-KC_MELANOMA_INSITU,S184
NON-KC_MELANOMA_INSITU,S185
NON-KC_MELANOMA_INSITU,S188
NON-KC_MELANOMA_INSITU,S189
NON-KC_MELANOMA_INSITU,S191
NON-KC_MELANOMA_INSITU,S192
NON-KC_MELANOMA_INSITU,S198
NON-KC_MELANOMA_INSITU,S199
NON-KC_MELANOMA_INSITU,S201
NON-KC_MELANOMA_INSITU,S202
NON-KC_MELANOMA_INSITU,S203
NON-KC_MELANOMA_INSITU,S204
NON-KC_MELANOMA_INSITU,S205
NON-KC_MELANOMA_INSITU,S206
NON-KC_MELANOMA_INSITU,S207
NON-KC_MELANOMA_INSITU,S208
NON-KC_MELANOMA_INSITU,S209
NON-KC_MELANOMA_INSITU,S211
NON-KC_MELANOMA_INSITU,S212
NON-KC_MELANOMA_INSITU,S213
NON-KC_MELANOMA_INSITU,S214
NON-KC_MELANOMA_INSITU,S218
NON-KC_MELANOMA_INSITU,S219
NON-KC_MELANOMA_INSITU,S221
NON-KC_MELANOMA_INSITU,S222
NON-KC_MELANOMA_INSITU,S223
NON-KC_MELANOMA_INSITU,S224
NON-KC_MELANOMA_INSITU,S228
NON-KC_MELANOMA_INSITU,S229
NON-KC_MELANOMA_INSITU,S231
NON-KC_MELANOMA_INSITU,S232
NON-KC_MELANOMA_INSITU,S233
NON-KC_MELANOMA_INSITU,S234
NON-KC_MELANOMA_INSITU,S238
NON-KC_MELANOMA_INSITU,S239
NON-KC_MELANOMA_INSITU,S241
NON-KC_MELANOMA_INSITU,S242
NON-KC_MELANOMA_INSITU,S243
NON-KC_MELANOMA_INSITU,S248
NON-KC_MELANOMA_INSITU,S249
NON-KC_MELANOMA_INSITU,S251
NON-KC_MELANOMA_INSITU,S252
NON-KC_MELANOMA_INSITU,S253
NON-KC_MELANOMA_INSITU,S258
NON-KC_MELANOMA_INSITU,S259
NON-KC_MELANOMA_INSITU,S261
NON-KC_MELANOMA_INSITU,S262
NON-KC_MELANOMA_INSITU,S263
NON-KC_MELANOMA_INSITU,S264
NON-KC_MELANOMA_INSITU,S265
NON-KC_MELANOMA_INSITU,S268
NON-KC_MELANOMA_INSITU,S269
NON-KC_MELANOMA_INSITU,S271
NON-KC_MELANOMA_INSITU,S272
NON-KC_MELANOMA_INSITU,S273
NON-KC_MELANOMA_INSITU,S274
NON-KC_MELANOMA_INSITU,S275
NON-KC_MELANOMA_INSITU,S278
NON-KC_MELANOMA_INSITU,S279
NON-KC_MELANOMA_INSITU,S291
NON-KC_MELANOMA_INSITU,S292
NON-KC_MELANOMA_INSITU,S293
NON-KC_MELANOMA_INSITU,S294
NON-KC_MELANOMA_INSITU,S295
NON-KC_MELANOMA_INSITU,S298
NON-KC_MELANOMA_INSITU,S299
NON-KC_MELANOMA_INSITU,S302
NON-KC_MELANOMA_INSITU,S304
NON-KC_MELANOMA_INSITU,S314
NON-KC_MELANOMA_INSITU,S321
NON-KC_MELANOMA_INSITU,S322
NON-KC_MELANOMA_INSITU,S323
NON-KC_MELANOMA_INSITU,S324
NON-KC_MELANOMA_INSITU,S325
NON-KC_MELANOMA_INSITU,S328
NON-KC_MELANOMA_INSITU,S329
NON-KC_MELANOMA_INSITU,S338
NON-KC_MELANOMA_INSITU,S339
NON-KC_MELANOMA_INSITU,S341
NON-KC_MELANOMA_INSITU,S348
NON-KC_MELANOMA_INSITU,S349
NON-KC_MELANOMA_INSITU,S351
NON-KC_MELANOMA_INSITU,S352
NON-KC_MELANOMA_INSITU,S353
NON-KC_MELANOMA_INSITU,S358
NON-KC_MELANOMA_INSITU,S359
NON-KC_MELANOMA_INSITU,S361
NON-KC_MELANOMA_INSITU,S362
NON-KC_MELANOMA_INSITU,S363
NON-KC_MELANOMA_INSITU,S364
NON-KC_MELANOMA_INSITU,S365
NON-KC_MELANOMA_INSITU,S366
NON-KC_MELANOMA_INSITU,S368
NON-KC_MELANOMA_INSITU,S369
NON-KC_MELANOMA_INSITU,S371
NON-KC_MELANOMA_INSITU,S372
NON-KC_MELANOMA_INSITU,S373
NON-KC_MELANOMA_INSITU,S374
NON-KC_MELANOMA_INSITU,S378
NON-KC_MELANOMA_INSITU,S379
NON-KC_MELANOMA_INSITU,S391
NON-KC_MELANOMA_INSITU,S392
NON-KC_MELANOMA_INSITU,S398
NON-KC_MELANOMA_INSITU,S399
NON-KC_MELANOMA_INSITU,S641
NON-KC_MELANOMA_INSITU,T013
NON-KC_MELANOMA_INSITU,T313
NON-KC_MELANOMA_INSITU,T851
NON-KC_MELANOMA_INSITU,T852
NON-KC_MELANOMA_INSITU,T853
NON-KC_MELANOMA_INSITU,T854
NON-KC_MELANOMA_INSITU,T855
NON-KC_MELANOMA_INSITU,T856
NON-KC_MELANOMA_INSITU,T858
NON-KC_MELANOMA_INSITU,T859
NON-KC_MELANOMA_INSITU,T911
NON-KC_MELANOMA_INSITU,T962
NON-KC_MELANOMA_INSITU,X071
NON-KC_MELANOMA_INSITU,X072
NON-KC_MELANOMA_INSITU,X073
NON-KC_MELANOMA_INSITU,X074
NON-KC_MELANOMA_INSITU,X075
NON-KC_MELANOMA_INSITU,X078
NON-KC_MELANOMA_INSITU,X079
NON-KC_MELANOMA_INSITU,X081
NON-KC_MELANOMA_INSITU,X082
NON-KC_MELANOMA_INSITU,X083
NON-KC_MELANOMA_INSITU,X084
NON-KC_MELANOMA_INSITU,X088
NON-KC_MELANOMA_INSITU,X089
NON-KC_MELANOMA_INSITU,X091
NON-KC_MELANOMA_INSITU,X092
NON-KC_MELANOMA_INSITU,X093
NON-KC_MELANOMA_INSITU,X094
NON-KC_MELANOMA_INSITU,X095
NON-KC_MELANOMA_INSITU,X098
NON-KC_MELANOMA_INSITU,X099
NON-KC_MELANOMA_INSITU,X101
NON-KC_MELANOMA_INSITU,X102
NON-KC_MELANOMA_INSITU,X103
NON-KC_MELANOMA_INSITU,X104
NON-KC_MELANOMA_INSITU,X108
NON-KC_MELANOMA_INSITU,X109
NON-KC_MELANOMA_INSITU,X111
NON-KC_MELANOMA_INSITU,X112
NON-KC_MELANOMA_INSITU,X118
NON-KC_MELANOMA_INSITU,X119
NON-KC_MELANOMA_INSITU,X121
NON-KC_MELANOMA_INSITU,X122
NON-KC_MELANOMA_INSITU,X123
NON-KC_MELANOMA_INSITU,X124
NON-KC_MELANOMA_INSITU,X125
NON-KC_MELANOMA_INSITU,X128
NON-KC_MELANOMA_INSITU,X129
NON-KC_MELANOMA_INSITU,Y551
NON-KC_MELANOMA_INSITU,Y552
NON-KC_MELANOMA_INSITU,Y553
